,ratio,rndint,dataset,kernel,length_scale,nu,alpha,periodicity,rmse,mape,r2
215,0.05,171.0,Grid2401,ESS,1.0,-,-,1.0,490.58543790076095,0.6724813405937958,-20.72830777267595
216,0.05,171.0,Sobol1,RBF,1.0,-,-,-,683.0608539560924,1.0,-52.82616423897644
217,0.05,171.0,Sobol1,Matern,1.0,1.5,-,-,20.39361177461164,0.016089468636726,0.9520197027913536
218,0.05,171.0,Sobol1,RQ,1.0,-,1.0,-,20.991681160316418,0.0175183331365513,0.949164268015568
219,0.05,171.0,Sobol1,ESS,1.0,-,-,1.0,22.978928564543608,0.0185223757830507,0.9390836057442964
220,0.05,171.0,Sobol2,RBF,1.0,-,-,-,684.3872125996575,0.999959440989066,-54.64551290192463
221,0.05,171.0,Sobol2,Matern,1.0,1.5,-,-,19.963713886066948,0.0159857214325976,0.952651191894824
222,0.05,171.0,Sobol2,RQ,1.0,-,1.0,-,19.816703299540208,0.0165244083446959,0.9533459671152088
223,0.05,171.0,Sobol1,ESS,1.0,-,-,1.0,26.02051872033421,0.0205640295993094,0.9195625532022584
224,0.05,75.0,Grid1296,RBF,1.0,-,-,-,679.2346282053709,1.0,-43.39529034915301
225,0.05,75.0,Grid1296,Matern,1.0,1.5,-,-,67.4555565139823,0.061249876647608,0.5621425711086541
226,0.05,75.0,Grid1296,RQ,1.0,-,1.0,-,49.8153676927955,0.0585181910865393,0.7612057067001213
227,0.05,75.0,Grid1296,ESS,1.0,-,-,1.0,679.2256635654076,0.9999851329813664,-43.39411848555486
228,0.05,75.0,Grid2401,RBF,1.0,-,-,-,670.9360879492368,1.0,-39.82568971219764
229,0.05,75.0,Grid2401,Matern,1.0,1.5,-,-,35.7124958023426,0.0427010768220834,0.8843324249005824
230,0.05,75.0,Grid2401,RQ,1.0,-,1.0,-,87.66444366184415,0.0929095047563253,0.3030234147801152
231,0.05,75.0,Grid2401,ESS,1.0,-,-,1.0,670.8859964923748,0.9999351967858896,-39.81959392461895
232,0.05,75.0,Sobol1,RBF,1.0,-,-,-,24.04564136976162,0.0197358718750951,0.9327280720288758
233,0.05,75.0,Sobol1,Matern,1.0,1.5,-,-,20.179812994988787,0.0158431777925681,0.9526199605346192
234,0.05,75.0,Sobol1,RQ,1.0,-,1.0,-,20.818107273600035,0.0172173578653586,0.9495752646403984
235,0.05,75.0,Sobol1,ESS,1.0,-,-,1.0,683.295778129175,0.9999246102772,-53.322358605089335
236,0.05,75.0,Sobol2,RBF,1.0,-,-,-,29.33318986457936,0.0227181450084949,0.8972923644322988
237,0.05,75.0,Sobol2,Matern,1.0,1.5,-,-,20.418106625193065,0.0163091911617823,0.9502360231174828
238,0.05,75.0,Sobol2,RQ,1.0,-,1.0,-,20.1890870069295,0.0167822643794934,0.9513461172512834
239,0.05,75.0,Sobol1,ESS,1.0,-,-,1.0,677.9952974983648,0.9867367428147594,-53.87032191786216
240,0.05,16.0,Grid1296,RBF,1.0,-,-,-,433.2406365665264,0.5650838460997472,-17.109689887892525
241,0.05,16.0,Grid1296,Matern,1.0,1.5,-,-,67.42713527184296,0.0611032872790696,0.5613460343561878
242,0.05,16.0,Grid1296,RQ,1.0,-,1.0,-,49.25400106669287,0.0578800535252059,0.7659354334176063
243,0.05,16.0,Grid1296,ESS,1.0,-,-,1.0,992.1286006806052,0.9995634433255116,-93.9704688162584
